17707.eth,ef1b9e5f-0197-42b6-91ed-5d1bf895383a,erc20-balance-of,CLONEX,1,0x060f14ca29e49523585cb1b40adaaa27e3445ac0
abracadabrabymerlinthemagician.eth,beb07b31-49ee-4885-9e70-b0001bd7a4cd,erc20-balance-of,sSPELL,1,0x958Da0fc423E716554e67Dff80921d171E6741b3
adv3nture.eth,f4b0b94d-e86e-4631-aeb7-9c0d57fb0a83,erc20-balance-of,GEM,42161,0x458a2df1A5C74C5dc9eD6E01Dd1178E6D353243B
aggregatedfinance.eth,09379fdb-5314-4d79-9917-01fd18ef09fb,erc20-balance-of,AGFI,1,0x4D0F56d728c5232ab07fAA0BdcbA23670A35451f
aladdindao.eth,fac7ddc4-9a3a-4a6f-9eba-4d7b1c48ddfd,erc20-balance-of,wxALD,1,0xBDC423927e70E4013A7906FE54ad8209643f734C
aladdindao.eth,fac7ddc4-9a3a-4a6f-9eba-4d7b1c48ddfd,erc20-balance-of,xALD,1,0xb13B85363A25c7361877EebaEcCed99e353F2aF9
alluo.eth,307edd95-8377-4c81-9756-d4ea5f6f10f8,erc20-balance-of,vlALLUO,1,0xdEBbFE665359B96523d364A19FceC66B0E43860D
altgodao.eth,12aafaf8-428a-4c79-aa7c-a254c0c9a513,erc20-balance-of,ALTGO,1,0x00381E775C3bEBd800b4C31c70C3B9ED06aEc962
anglegovernance.eth,50783138-3619-4816-aa96-63a85a640c04,erc20-balance-of,veANGLE,1,0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5
apecoin.eth,770469de-06ff-42c3-a320-c81cabe83ba8,erc20-balance-of,APE,1,0x4d224452801aced8b2f0aebe155379bb5d594381
apecoin.eth,770469de-06ff-42c3-a320-c81cabe83ba8,erc20-votes,APE(BendDAO),1,0xd97420142211c0C8ACF6276e73d8B7A7b09386BB
apecoin.eth,770469de-06ff-42c3-a320-c81cabe83ba8,erc20-votes,APE (lock up),1,0xc6B740025485104987303E99DD2c54c1369FFe7B
apecoin.eth,770469de-06ff-42c3-a320-c81cabe83ba8,erc20-votes,APE(Para),1,0x29E297cBfDBF0420c05b2c499AFe7F3c7AF816cd
apecoin.eth,770469de-06ff-42c3-a320-c81cabe83ba8,erc20-votes,APE (staked),1,0x0187Ae64E905b4FE7Dd1568a5642fbEf05E96e71
aragon,7ec850c3-f12a-4519-bbaf-a12b79bef8ab,erc20-balance-of,ANT,1,0xa117000000f279D81A1D3cc75430fAA017FA5A2e
arbitrumfoundation.eth,c8c85359-9056-4b42-9311-f13de2051389,erc20-votes,ARB,42161,0x912CE59144191C1204E64559FE8253a0e49E6548
argocoin.eth,737c5284-7811-48a1-a6dc-c3db44f0604b,erc20-balance-of,AGC,137,0x2Ad2934d5BFB7912304754479Dd1f096D5C807Da
ascensionprotocol.eth,8c1b271e-acf8-4957-9687-584a56174b8c,erc20-votes,ASCEND,42161,0x9e724698051DA34994F281bD81C3E7372d1960AE
assangedao.eth,1eaf28f9-150e-4d28-a3c7-efaf38fe38c2,erc20-balance-of,JUSTICE,1,0x59d1e836F7b7210A978b25a855085cc46fd090B5
aurafinance.eth,d176b0fd-d918-441b-9c76-f9d02a622fcd,erc20-balance-of,vlAURA,1,0x3fa73f1e5d8a792c80f426fc8f84fbf7ce9bbcac
aventus.eth,11b1dc5f-2850-48cc-9d22-b74bfabef0d3,erc20-balance-of,AVT,1,0x0d88eD6E74bbFD96B831231638b66C05571e824F
babydogevote.eth,50ae0620-9ede-49c6-aa16-1df679a36f55,erc20-balance-of,BabyDoge,56,0xc748673057861a797275CD8A068AbB95A902e8de
baconcoin.eth,05a75106-c0d8-4110-bed9-51e5610ac11e,erc20-balance-of,RWA,1,0x6aA030a9710CAD6E719A4EC0a85260Eb3F4F86c1
badgerdao.eth,03081b8e-e8ca-4813-873b-da91ec77f03b,erc20-balance-of,vsBADGER,1,0xda230f173531F06D4e693DC1fb256B52c9B1a8C0
balancer.eth,b0f54056-16ea-4f74-928a-d0e234b8d64d,erc20-balance-of,veBAL,1,0xC128a9954e6c874eA3d62ce62B468bA073093F25
barnbridge.eth,dc626c6d-4924-4fca-954c-a923be6899f2,erc20-balance-of,XBOND,1,0x12bB81F8A889F88ea54DcB8DaF1FD83bFe80A2E9
bentfinance.eth,daaac064-3528-4af4-b44c-a20e188513ec,erc20-balance-of,weBENT,1,0x04637d61F538911929ff96E755B589C014fD9ce2
bestfork.eth,73d24d10-f7f4-41bb-879f-ed722b2c696f,erc20-balance-of,Volta (ARB),1,0x9b06F3C5de42D4623D7A2Bd940EC735103c68A76
bestfork.eth,73d24d10-f7f4-41bb-879f-ed722b2c696f,erc20-balance-of,Volta (AVAX),1,0x9b06F3C5de42D4623D7A2Bd940EC735103c68A76
bestfork.eth,73d24d10-f7f4-41bb-879f-ed722b2c696f,erc20-balance-of,Volta (ETH),1,0x99497B973d8BD6BE3C8e8785caa92Bd1F89eA779
bestfork.eth,73d24d10-f7f4-41bb-879f-ed722b2c696f,erc20-balance-of,Volta (FTM),1,0x9b06F3C5de42D4623D7A2Bd940EC735103c68A76
bitdao.eth,8ea3b217-bf1a-4f9d-a910-76c583cd46b4,erc20-votes,MNT,1,0x3c3a81e81dc49A522A592e7622A7E711c06bf354
blackpoolhq.eth,4a65e0a0-5b2a-4cd5-95bc-83ebed54d8f8,erc20-balance-of,veBPT,1,0x19886a88047350482990d4edd0c1b863646ab921
blockzerolabs.eth,4ec967b7-4bee-4005-85e6-cf7526239b61,erc20-balance-of,XIO,1,0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704
blockzerolabs.eth,4ec967b7-4bee-4005-85e6-cf7526239b61,erc20-balance-of,XIO.a,1,0x2cf51e73c3516f3d86e9c0b4de0971dbf0766fd4
breederdao-admin.eth,7ac4435c-612e-4ab2-801b-f8e5b280ae0a,erc20-balance-of,SBREED,1,0x90390b630afe8f86dcb9199ba847736ffd450ec1
butterflycash.eth,9b312a5b-ad9b-4e00-82f8-e39f9b9e18e2,erc20-balance-of,veCASH,43114,0x04Ee75e533622E8C24D463588d83a310c21fEE3F
cabindao.eth,e7c035ba-ccef-470c-8c6a-485362638d41,erc20-balance-of,CABIN,1,0x1934e252f840aa98dfce2b6205b3e45c41aef830
championfinance.eth,b95b24ed-0615-47dd-8f10-5cec08ab4ab9,erc20-balance-of,CHAM,43114,0xc65bC1E906771e105fBAcBD8dfE3862Ee7BE378E
colony.eth,f2cb2e34-826e-479f-8cb2-e5e78e8498d5,erc20-balance-of,tCLNY,100,0x5006779d25D8A6D3f79A8d9b5467d10d2AE5B385
colony.eth,f2cb2e34-826e-479f-8cb2-e5e78e8498d5,erc20-balance-of,wCLNY,100,0xe745BE6f90B40fB8928819619f60742d4ae43FF6
concentratordao.eth,3e81a62e-c3b0-4e77-b73d-83125d93b11f,erc20-balance-of,asdCRV,1,0x43E54C2E7b3e294De3A155785F52AB49d87B9922
conic-dao.eth,1994ce9b-4702-4def-a20e-4624b2b62064,erc20-balance-of,vlCNC,1,0x5F2e1Ac047E6A8526f8640a7Ed8AB53a0b3f4acF
cow.eth,c68eae15-2a6e-40b4-bd17-7613c1175a45,erc20-balance-of,COW (GC),1,0x177127622c4A00F3d409B75571e12cB3c8973d3c
cow.eth,c68eae15-2a6e-40b4-bd17-7613c1175a45,erc20-balance-of,COW (Mainnet),1,0xDEf1CA1fb7FBcDC777520aa7f396b4E015F497aB
cow.eth,c68eae15-2a6e-40b4-bd17-7613c1175a45,erc20-balance-of,vCOW (GC),1,0xc20C9C13E853fc64d054b73fF21d3636B2d97eaB
cow.eth,c68eae15-2a6e-40b4-bd17-7613c1175a45,erc20-balance-of,vCOW (mainnet),1,0xd057b63f5e69cf1b929b356b579cba08d7688048
cre8r.eth,8c63735f-aa1e-4664-b688-6957001ee49a,erc20-balance-of,ola,1,0xbbB192f66256002C96Dae28770b2622DB41d56Cc
cream-finance.eth,8c83c4ef-de4d-42d5-84da-8c1f27bc1233,erc20-balance-of,iceCREAM,1,0xC08f48Abef36aEEabc5e707B8DC504aE946762ff
crowncapital.eth,186b72aa-2f2f-44de-8eea-157dbf85d822,erc20-balance-of,CROWN,1,0x444d6088B0F625f8C20192623B3C43001135E0fa
cryptexdao.eth,053869be-00d7-4336-a899-cc597bd2e62a,erc20-balance-of,CTX,1,0x321c2fe4446c7c963dc41dd58879af648838f98d
cryptomods.eth,ebeeb044-e66e-4750-9362-4c7ffaa11ab2,erc20-balance-of,MOON,1,0x0057Ac2d777797d31CD3f8f13bF5e927571D6Ad0
curve.eth,c443f27d-3ed5-4217-99e9-7dc2076704f2,erc20-balance-of,veCRV,1,0x5f3b5DfEb7B28CDbD7FAba78963EE202a494e2A2
cvx.eth,b357a1ff-3446-4c55-9d1f-bada1ed27595,erc20-balance-of,CVX,1,0x72a19342e8F1838460eBFCCEf09F6585e32db86E
daomstr.eth,c28764ac-f2bd-4bbc-91d6-861b01fbeeed,erc20-balance-of,DAOMSTR,1,0x7F6B4d98789d283622D6B85d0efa3a7928C59B89
dappradar.eth,1907d775-7dcf-4fad-9db4-d40087fd7d96,erc20-balance-of,RADAR,1,0x44709a920fccf795fbc57baa433cc3dd53c44dbe
dappradar.eth,1907d775-7dcf-4fad-9db4-d40087fd7d96,erc20-balance-of,RADAR (BNBChain),1,0x489580eB70a50515296eF31E8179fF3e77E24965
dappradar.eth,1907d775-7dcf-4fad-9db4-d40087fd7d96,erc20-balance-of,RADAR STAKING,1,0x081C7b399Fd5cB5805667De270127783CEeAC488
dappradar.eth,1907d775-7dcf-4fad-9db4-d40087fd7d96,erc20-balance-of,RADAR STAKING,1,0xF1267C1Ab82b02F7b5eEB9cA51F0630d59b366ce
dappradar.eth,1907d775-7dcf-4fad-9db4-d40087fd7d96,erc20-balance-of,RADAR VESTING,1,0x9693f45cbf35b0aab6b28a6f37bf8e593cce00e9
dcip.eth,5f5d0429-bf56-48ef-ab2c-1a908e2d25fa,erc20-balance-of,DCIP,56,0x308fc5cdd559be5cb62b08a26a4699bbef4a888f
dea.eth,c41de27c-ce44-4059-9672-5256e4aaf3d6,erc20-balance-of,DEUS,250,0xDE5ed76E7c05eC5e4572CfC88d1ACEA165109E44
dea.eth,c41de27c-ce44-4059-9672-5256e4aaf3d6,erc20-balance-of,xDEUS,250,0x953Cd009a490176FcEB3a26b9753e6F01645ff28
decent-dao.eth,ec7925c4-c570-4b3e-ad6c-6e4d021572d4,erc20-votes,DCNT,1,0x77B1489813C46F8af1006E0f034A4534b9c82E6C
decent-dao.eth,ec7925c4-c570-4b3e-ad6c-6e4d021572d4,erc20-votes,DCNT-LR,1,0xaaa51faf0FEeC595588cca93Aa9AB8480EEf3335
decentralgames.eth,557af056-26fc-4ecf-b812-b476b18afac6,erc20-balance-of,xDG,1,0x4f81c790581b240a5c948afd173620ecc8c71c8d
decentralgames.eth,557af056-26fc-4ecf-b812-b476b18afac6,erc20-balance-of,xDG,1,0xc6480da81151b2277761024599e8db2ad4c388c8
defigeek.eth,1ff7a699-dded-4227-b68e-7f5452876061,erc20-balance-of,TXJP,1,0x961dd84059505d59f82ce4fb87d3c09bec65301d
derify.eth,0e2730af-bf68-4244-8d27-3687689bf79e,erc20-balance-of,eDRF,56,0x9d1b272B797137d3713f0bA2fA15abcc3a8C2Ef7
devdao.eth,f2edc14e-1ee9-4829-be49-4829d96ba8bd,erc20-balance-of,CODE,1,0xb24cd494faE4C180A89975F1328Eab2a7D5d8f11
dfkvote.eth,cb100e7e-0dee-44c6-9495-4f73dca3a614,erc20-votes,cJEWEL,8217,0x9ed2c155632C042CB8bC20634571fF1CA26f5742
dfkvote.eth,cb100e7e-0dee-44c6-9495-4f73dca3a614,erc20-votes,sJEWEL,8217,0xaA8548665bCC12C202d5d0C700093123F2463EA6
dfx.eth,98a2a2e1-2675-406e-9d73-e8a85abd69ad,erc20-balance-of,veDFX,1,0x3AC91A7A2d30Fa25AdA4616d337a28ea988988BE
diadao.eth,a0b1a704-2c23-4379-83c6-f070ea56a9d4,erc20-balance-of,DIA,1,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419
dlytoken.eth,f2f19455-37b7-454c-992a-9ce3d29ed506,erc20-balance-of,DLY,137,0x1659fFb2d40DfB1671Ac226A0D9Dcc95A774521A
dodobird.eth,40aae4ad-b929-43ea-8701-95685a688f65,erc20-balance-of,DODO,1,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd
dorg.eth,fd2e618b-bc7a-4117-97bd-805b529ad431,erc20-balance-of,dOrg,1,0x885d7f09DbD93204C0dad95f5e226B0966e6fA9b
dragoncrypto.io,ee1aaabd-898c-4734-9eb1-006badfbeb59,erc20-balance-of,DCAU,1,0x100cc3a819dd3e8573fd2e46d1e66ee866068f30
dropsdao.eth,ece02510-123d-4359-9361-bf12666ae0a9,erc20-balance-of,veDOP,1,0x5Ba476927Ec72dF1B7717c0cc321797D95cb61B6
elfi.eth,3ad9e480-737e-420a-96d5-a815e69fe1da,erc20-balance-of,ELFI,1,0xd45d67A1099D80F073Af0169127b9854d8c5eC74
elimu.eth,0b1b9510-edee-4eeb-9906-c0f9eb3b8927,erc20-balance-of,ELIMU,1,0xe29797910d413281d2821d5d9a989262c8121cc2
elimu.eth,0b1b9510-edee-4eeb-9906-c0f9eb3b8927,erc20-balance-of,gELIMU,1,0xbec06361c9451c8c493e74d6a1df8428cdce5d53
elyseos.eth,1d0afe63-0768-4c06-9d4f-ae3c892d077a,erc20-balance-of,ELYS,250,0xd89cc0d2A28a769eADeF50fFf74EBC07405DB9Fc
ens.eth,155f2735-f054-4f59-a0f2-06f05dff1567,erc20-votes,ENS,1,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72
epochisland.eth,cd9cf1b5-19ae-4e9c-bb71-6db00647a3c4,erc20-balance-of,vEPOCH,1,0x731a2572b1cf56cfb804c74555715c8c8b5e980b
eulerdao.eth,a1d7b076-4021-4708-83fb-a3a787733c6c,erc20-votes,EUL,1,0xd9Fcd98c322942075A5C3860693e9f4f03AAE07b
extradao.eth,721ec3cd-f17f-4a09-9317-0b8723e30013,erc20-balance-of,veEXTRA,1,0xe0BeC4F45aEF64CeC9dCB9010d4beFfB13e91466
fantomstarter.eth,0d54d305-9174-4fdf-b40f-a3ab1b5165cc,erc20-balance-of,FS,250,0x1935C03bB7DbC3623bD992CE599bC26bD30A43EB
fantomstarter.eth,0d54d305-9174-4fdf-b40f-a3ab1b5165cc,erc20-balance-of,FS,250,0xc758295cd1a564cdb020a78a681a838cf8e0627d
fantomstarter.eth,0d54d305-9174-4fdf-b40f-a3ab1b5165cc,erc20-balance-of,sFS,250,0xDCB892eCAD37504ABf84938Ce888D19563060E78
fantomstarter.eth,0d54d305-9174-4fdf-b40f-a3ab1b5165cc,erc20-balance-of,sFS,250,0x1dFD4924Ed9b63DA1874BE926DcCC96eA9Ca74a4
faradao.eth,16eb480a-22a3-401f-a861-4af4c8207247,erc20-balance-of,FARA,56,0xf4ed363144981d3a65f42e7d0dc54ff9eef559a1
ffdao.eth,c07a7e4c-7265-495c-8d94-23faa40f9ed0,erc20-balance-of,FF,1,0x7E9D8f07A64e363e97A648904a89fb4cd5fB94CD
fingerprints.eth,a93ef265-5931-4106-9868-08844c708a11,erc20-balance-of,PRINTS,1,0x4dd28568D05f09b02220b09C2cb307bFd837cb95
floordao.eth,3127e35c-9f66-4dfc-87f2-b046c8970875,erc20-balance-of,gFLOOR,1,0xb1cc59fc717b8d4783d41f952725177298b5619d
flork.eth,852d3e09-d08a-47dc-9539-31e057805e81,erc20-balance-of,FLORK,56,0x0f78ca8b2dd7a859fc525304692cb9c73ce54e30
fortressdao.eth,6a7ab6d3-ed4e-4519-9c47-4e1531df9705,erc20-balance-of,sFORT,43114,0x6b8fb769d1957f2c29abc9d1beb95851cce775d8
freerossdao.eth,f9cf09dc-c329-42e8-a26e-72667f37d60f,erc20-balance-of,FREE,1,0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526
friendswithbenefits.eth,7a6f7727-7200-422d-8501-2c912b432caa,erc20-balance-of,FWB,1,0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8
friesdao.eth,2fa7393c-9919-47de-928d-e30287de297a,erc20-balance-of,FRIES,1,0xFA57F00D948bb6a28072f5416fCbF7836C3d62dD
fypinu.eth,ff1b841a-30d4-423f-8be2-e142f0a3e8dd,erc20-balance-of,FYP,1,0xad2583cb31f0cf79a1361683ced9d5a62ab41be7
gal.eth,7986cb8f-24f0-4b80-b9c1-fa14813e6cc7,erc20-balance-of,GAL,1,0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875
gal.eth,7986cb8f-24f0-4b80-b9c1-fa14813e6cc7,erc20-balance-of,GAL,1,0xe4Cc45Bb5DBDA06dB6183E8bf016569f40497Aa5
gamefipika.eth,6d0028ce-29a1-477c-8c47-04eb07ae6ec8,erc20-balance-of,stPIKA,1,0xd7faac163c38ce303459089153f9c6f29b17f0bc
gasdao.eth,aa327705-9d85-4606-a505-4c76ce9e041b,erc20-balance-of,GAS,1,0x6Bba316c48b49BD1eAc44573c5c871ff02958469
gdao.eth,67f423a1-b18f-4d44-923c-3da43d22f6f8,erc20-balance-of,GDAO,1,0x515d7E9D75E2b76DB60F8a051Cd890eBa23286Bc
gearbox.eth,ff268337-1c86-434d-9c3b-1dfe70b827ef,erc20-balance-of,GEAR,1,0xf7512B2B20Cf427ADD8b01D8CDEef97a4B0E2C27
gearbox.eth,ff268337-1c86-434d-9c3b-1dfe70b827ef,erc20-balance-of,GEAR-LP,1,0x9D1Cb6B029B2969631667C8368c13dcF2Ec8f304
gearbox.eth,ff268337-1c86-434d-9c3b-1dfe70b827ef,erc20-balance-of,GEAR(staked),1,0x2fcbD02d5B1D52FC78d4c02890D7f4f47a459c33
gemach.eth,95dc11ef-c586-4380-9204-56df10ea55bc,erc20-balance-of,GMAC,1,0xd96e84ddbc7cbe1d73c55b6fe8c64f3a6550deea
genesisdaosafe.eth,54e59c56-ed1f-4f36-b83d-a1e998ebbc9a,erc20-balance-of,GDAO,1,0xdded09ae39df31eccf70f2d9526b40adb63b5da2
gmgdao.eth,c53131cd-096e-4e41-a2fd-fec7b5f715bd,erc20-balance-of,GMT,137,0x056995A9C336156f5FbB3F72DCbEF527570C0c93
gmx.eth,e3eed276-b120-4fba-9573-5b8c641942a1,erc20-balance-of,GMX,42161,0x62edc0692BD897D2295872a9FFCac5425011c661
gmx.eth,e3eed276-b120-4fba-9573-5b8c641942a1,erc20-balance-of,GMX,42161,0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a
gmx.eth,e3eed276-b120-4fba-9573-5b8c641942a1,erc20-balance-of,sbfGMX,42161,0xd2D1162512F927a7e282Ef43a362659E4F2a728F
gmx.eth,e3eed276-b120-4fba-9573-5b8c641942a1,erc20-balance-of,sbfGMX ,42161,0x4d268a7d4C16ceB5a606c173Bd974984343fea13
goblinsax.eth,b8e256f6-59e2-4582-b832-d9c1ed0aa3ae,erc20-balance-of,SAX,1,0x4170B069C1f2E6b706e23fc51aDAd38d43CD6eE0
gogo-protocol.eth,fb8b56f9-7376-47d8-bd47-36640c611255,erc20-votes,gGOGO,137,0x7ed3e61e6b1779Ad4694C58a920F4D819634c19a
govi.eth,b4356b4b-c73e-4937-b2a4-f7904fd91b47,erc20-balance-of,stGOVI,1,0xF21380a7C28Ba6438421fd1408405c6117B0DA7E
grants.safe.eth,a9fe5438-444c-4f6a-908a-84493502ecef,erc20-balance-of,SAFE,1,0x5aFE3855358E112B5647B952709E6165e1c1eEEe
gro.xyz,4b87fcf8-bfe2-450d-9cda-83ef68971d43,erc20-balance-of,GRO,1,0x156d9aaD5975Ec9Aa9E2C621F408C8469D0D6953
h2odata-liquidstaking.eth,38111c56-7b33-4113-b1ba-bee9f266ccad,erc20-balance-of,Staked psdnOCEAN,1,0xEb1CEFa6F175B4c889582DFEea4ee155CCD5D2A5
hairdao.eth,4735ad2a-367a-43d2-ab0a-5204c79004bd,erc20-balance-of,HAIR,1,0x5465145a47260D5E715733997333A175D97285Bb
hairdao.eth,4735ad2a-367a-43d2-ab0a-5204c79004bd,erc20-balance-of,HAIR,1,0x9Ce115f0341ae5daBC8B477b74E83db2018A6f42
hairdao.eth,4735ad2a-367a-43d2-ab0a-5204c79004bd,erc20-balance-of,vHAIR,1,0x761A3557184cbC07b7493da0661c41177b2f97fA
hairdao.eth,4735ad2a-367a-43d2-ab0a-5204c79004bd,erc20-balance-of,vHAIR,1,0xde659CAfBE68FC2b80fE7Eb4F6135c1D4473926D
hapione.eth,59942ed2-7a40-42cb-bb01-f6a053b7d073,erc20-balance-of,HAPI,1,0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54
harvestfi.eth,f5348756-0237-4dae-b7de-00049f36b45d,erc20-balance-of,FARM,1,0xa0246c9032bC3A600820415aE600c6388619A14D
harvestfi.eth,f5348756-0237-4dae-b7de-00049f36b45d,erc20-balance-of,iFARM,1,0x1571eD0bed4D987fe2b498DdBaE7DFA19519F651
hbot-prp.eth,c1be973d-8efe-40d2-b10c-faa5cb96fca2,erc20-balance-of,HBOT,1,0xe5097d9baeafb89f9bcb78c9290d545db5f9e9cb
hectordao.eth,c768bc3f-1ec9-47e9-ad22-93a66c45f1e9,erc20-balance-of,HEC,250,0x638EEBe886B0e9e7C6929E69490064a6C94d204d
hop.eth,8d0f1ecc-613a-4c1e-9074-408df6910c95,erc20-votes,HOP,1,0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC
idlefinance.eth,6c5e9621-c5f9-4d6b-ae7d-1628f193b958,erc20-balance-of,IDLE,1,0x875773784Af8135eA0ef43b5a374AaD105c5D39e
idlefinance.eth,6c5e9621-c5f9-4d6b-ae7d-1628f193b958,erc20-balance-of,LockedIDLE,1,0xF241a0151841AE2E6ea750D50C5794b5EDC31D99
ilvgov.eth,32a08958-7e9f-453e-adc4-f83b23f0694d,erc20-balance-of,ILV-NFT,1,0xaebd9bd588f044cbdec8f3cf1e80277a7a52dc69
index-coop.eth,ed4f20c9-810e-4cea-af91-ba9f36921570,erc20-balance-of,INDEXPOWAH,1,0x78Ec130EC5E470B06012F2Ad0aB580d659004F7B
instadapp-gov.eth,c7d3a2a0-7d09-4dbc-a933-f34ede490c14,erc20-balance-of,INST,137,0x6f40d4A6237C257fff2dB00FA0510DeEECd303eb
ipistr.eth,e2077163-168d-43c6-bb62-4e7ea8cc86ed,erc20-balance-of,IPISTR,1,0x888888888888f195e27a2e0f98d712952ab9348e
jadeprotocol.eth,95cf27eb-af4c-4e59-a42f-35d0448df341,erc20-balance-of,sJADE,43114,0x3D9eAB723df76808bB84c05b20De27A2e69EF293
jadeprotocol.eth,95cf27eb-af4c-4e59-a42f-35d0448df341,erc20-balance-of,sJADE,43114,0x94CEA04C51E7d3EC0a4A97Ac0C3B3c9254c2aD41
jpeg’d.eth,e53bb00e-b5df-444c-b23f-4aa225647e5d,erc20-balance-of,JPEG,1,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3
jpeg’d.eth,e53bb00e-b5df-444c-b23f-4aa225647e5d,erc20-balance-of,JPGD,1,0xce722f60f35c37ab295adc4e6ba45bcc7ca89dd6
jpeg’d.eth,e53bb00e-b5df-444c-b23f-4aa225647e5d,erc20-balance-of,PreJPEG,1,0xBFF28C0B8c3DF7B89e71743e835A7be2C98599f6
karatecombat.eth,56cc7523-a7ce-4e90-a90f-b7ff8e95d6f4,erc20-balance-of,KARATE,1,0x80008BCD713c38AF90a9930288D446bc3bD2E684
klimadao.eth,cc559eb6-e9e2-4ccc-9457-5259dc9683aa,erc20-balance-of,KLIMA,137,0x4e78011ce80ee02d2c3e649fb657e45898257815
klimadao.eth,cc559eb6-e9e2-4ccc-9457-5259dc9683aa,erc20-balance-of,sKLIMA,137,0xb0C22d8D350C67420f06F48936654f567C73E8C8
kogecoin.eth,fe71fb31-5cde-49bb-91bb-e210211a608d,erc20-balance-of,KOGECOIN (w),137,0x13748d548d95d78a3c83fe3f32604b4796cffa23
krausehouse.eth,26c48755-6d15-47ae-9d6a-4970bd28e945,erc20-balance-of,KRAUSE,1,0x9F6F91078A5072A8B54695DAfA2374Ab3cCd603b
kromgov.eth,826a4c1b-996a-4f4c-88d7-fcfb1bcd1d78,erc20-balance-of,KROM,1,0x3af33bEF05C2dCb3C7288b77fe1C8d2AeBA4d789
kuiclub.eth,25a291ee-c668-4179-9244-1dbfe2ca8fd8,erc20-balance-of,DOO,1,0xc6b2F16d615a99BF484Addd11e3E3Ab3089945E5
kuiclub.eth,25a291ee-c668-4179-9244-1dbfe2ca8fd8,erc20-balance-of,MOOB,1,0x53dfC7cb7BC63874f8C1addA33883149575c90cE
kuma-inu.eth,48f788c0-90df-42a8-9d97-150e9643ce12,erc20-balance-of,KUMA,1,0x48C276e8d03813224bb1e55F953adB6d02FD3E02
layer2dao.org,f50ec397-9cba-4973-bb8b-7960eaae2470,erc20-balance-of,xL2DAO,42161,0xA7AF63b5154eB5d6Fb50a6d70d5C229e5f030AB2
level-finance.eth,d633232f-bac2-4663-a51d-918608134bc8,erc20-balance-of,LGO,56,0x332C41A6C9220A7A7949f650Ec6f0af16F6C3535
level-finance.eth,d633232f-bac2-4663-a51d-918608134bc8,erc20-balance-of,LGO,56,0xBcd20475A9CD643ecA28a9266421f46519F5aFA5
levx.eth,8dd99fd9-dd74-4c0f-968e-3b14ef5a69b6,erc20-balance-of,THANO$,1,0x77D3d884FeA1E389150a26D4569b20ebA284A86d
lgcryptounicorns.eth,8bc4f2e9-0591-4141-8354-9edc800f7fad,erc20-balance-of,lsRBW,137,0x8b8999F5a2418EAeb72220D4b3291f3784B8234d
lgcryptounicorns.eth,8bc4f2e9-0591-4141-8354-9edc800f7fad,erc20-balance-of,sRBW,137,0x4942AfFDeCF26e3BbE43847F63660ab7bfA18136
liberofinancial.eth,7dc536c0-319c-44df-ad5d-67d89d7590b1,erc20-balance-of,xLibera,56,0xC6631cf07DCEA65C51E54bb7bcdacFeea0E10174
lido-snapshot.eth,2e32ecd5-62bc-4398-b29b-64db7631137e,erc20-balance-of,LDO,1,0x5a98fcbea516cf06857215779fd812ca3bef1b32
